ExperimentName,Subject,Session,Age,Clock.Information,Clock.StartTimeOfDay,Display.RefreshRate,Group,Handedness,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Sex,Block,Animacy,ButtonDistance,Condition,CorrectPractice,CorrectResponse,CriticalStimuli,DecisionScreen.ACC,DecisionScreen.RT,DecisionScreen.RTTime,DecisionScreen2.ACC,DecisionScreen2.RT,DecisionScreen2.RTTime,FAST,FillerNonsensical,FillerSensical,FillerSentence,ItemNo,Landmark,MainCrossair.RT,MainCrossair.RTTime,MainCrossair2.RT,MainCrossair2.RTTime,MainDecision.ACC,MainDecision.CRESP,MainDecision.RESP,MainDecision.RT,MainDecision.RTTime,MainDecision2.ACC,MainDecision2.CRESP,MainDecision2.RESP,MainDecision2.RT,MainDecision2.RTTime,MainExperimentFirst,MainExperimentFirst.Cycle,MainExperimentFirst.Sample,MainExperimentSecond,MainExperimentSecond.Cycle,MainExperimentSecond.Sample,MainSentence.RT,MainSentence.RTTime,MainSentence2.RT,MainSentence2.RTTime,PracticeList,PracticeList.Cycle,PracticeList.Sample,PracticeSessionTwo,PracticeSessionTwo.Cycle,PracticeSessionTwo.Sample,Procedure,Running,Sensibility,Sentence,SentenceDisplay.RT,SentenceDisplay.RTTime,SentenceToDisplay,SLOW,Type,Verb
marcus2_B,40,56272,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">41433386170408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 14:31,75,AJ,right,475443016,5/7/15,14:31:15,9:31:15 PM,female,82,human,far,FILLER,,5,,,,,,,,,2,,The mailman is tingling across the silver,38,across,,,466,554348,,,,,,1,5,5,511,556140,,,,4,1,22,,,1266,555628,,,,,,,MainProcedure2,MainExperimentSecond,nonsense,,,,The mailman is tingling across the silver,,filler_nonsense,
marcus2_B,40,56272,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">41433386170408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 14:31,75,AJ,right,475443016,5/7/15,14:31:15,9:31:15 PM,female,83,inanimate,close,FILLER,,9,,,,,,,,,,9,The remote is underneath the couch,27,other,,,505,558160,,,,,,1,9,9,413,559308,,,,3,1,23,,,730,558892,,,,,,,MainProcedure2,MainExperimentSecond,sensible,,,,The remote is underneath the couch,,filler_sensible,
marcus2_B,40,56272,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">41433386170408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 14:31,75,AJ,right,475443016,5/7/15,14:31:15,9:31:15 PM,female,84,human,close,FAST,,9,17,,,,,,,The baseball player is dancing across home plate,,,,17,across,,,317,561132,,,,,,1,9,9,690,563212,,,,2,1,24,,,1373,562508,,,,,,,MainProcedure2,MainExperimentSecond,sensible,,,,The baseball player is dancing across home plate,The baseball player is shooting across home plate,primary,shoot/dance
marcus2_B,40,56272,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">41433386170408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 14:31,75,AJ,right,475443016,5/7/15,14:31:15,9:31:15 PM,female,85,human,close,SLOW,,9,9,,,,,,,The dancer is zipping across the floor,,,,9,across,,,505,565227,,,,,,1,9,9,473,566635,,,,1,1,25,,,913,566155,,,,,,,MainProcedure2,MainExperimentSecond,sensible,,,,The dancer is inching across the floor,The dancer is inching across the floor,primary,inch/zip
marcus2_B,40,56272,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">41433386170408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 14:31,75,AJ,right,475443016,5/7/15,14:31:15,9:31:15 PM,female,86,inanimate,close,FILLER,,9,,,,,,,,,,2,The balloon is tied to a string,20,other,,,279,568427,,,,,,1,9,9,508,569803,,,,3,1,26,,,849,569291,,,,,,,MainProcedure2,MainExperimentSecond,sensible,,,,The balloon is tied to a string,,filler_sensible,
marcus2_B,40,56272,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">41433386170408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 14:31,75,AJ,right,475443016,5/7/15,14:31:15,9:31:15 PM,female,87,animal,close,FILLER,,9,,,,,,,,,,18,The pig is playing in the mud,36,other,,,305,571627,,,,,,1,9,9,436,573451,,,,3,1,27,,,1361,573003,,,,,,,MainProcedure2,MainExperimentSecond,sensible,,,,The pig is playing in the mud,,filler_sensible,
marcus2_B,40,56272,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">41433386170408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 14:31,75,AJ,right,475443016,5/7/15,14:31:15,9:31:15 PM,female,88,inanimate,close,FILLER,,9,,,,,,,,,,1,The apple is rotting on the ground,19,other,,,281,575243,,,,,,1,9,9,569,576491,,,,3,1,28,,,660,575915,,,,,,,MainProcedure2,MainExperimentSecond,sensible,,,,The apple is rotting on the ground,,filler_sensible,
marcus2_B,40,56272,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">41433386170408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 14:31,75,AJ,right,475443016,5/7/15,14:31:15,9:31:15 PM,female,89,animal,far,FILLER,,5,,,,,,,,,22,,The horse is emerging down the shoes,58,other,,,313,578315,,,,,,1,5,5,537,579819,,,,4,1,29,,,953,579275,,,,,,,MainProcedure2,MainExperimentSecond,nonsense,,,,The horse is emerging down the shoes,,filler_nonsense,
marcus2_B,40,56272,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">41433386170408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 14:31,75,AJ,right,475443016,5/7/15,14:31:15,9:31:15 PM,female,90,human,far,FILLER,,5,,,,,,,,,14,,The trainer is walling up the horse,50,other,,,276,581611,,,,,,1,5,5,308,582763,,,,4,1,30,,,828,582443,,,,,,,MainProcedure2,MainExperimentSecond,nonsense,,,,The trainer is walling up the horse,,filler_nonsense,
marcus2_B,40,56272,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">41433386170408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 14:31,75,AJ,right,475443016,5/7/15,14:31:15,9:31:15 PM,female,91,inanimate,far,FILLER,,5,,,,,,,,,33,,The stitching is blowing in the element,69,other,,,305,584587,,,,,,1,5,5,447,586155,,,,4,1,31,,,1119,585707,,,,,,,MainProcedure2,MainExperimentSecond,nonsense,,,,The stitching is blowing in the element,,filler_nonsense,
marcus2_B,40,56272,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">41433386170408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 14:31,75,AJ,right,475443016,5/7/15,14:31:15,9:31:15 PM,female,92,human,far,FILLER,,5,,,,,,,,,5,,The infant is dropping across the gum,41,across,,,279,587947,,,,,,1,5,5,977,589739,,,,4,1,32,,,788,588750,,,,,,,MainProcedure2,MainExperimentSecond,nonsense,,,,The infant is dropping across the gum,,filler_nonsense,
marcus2_B,40,56272,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">41433386170408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 14:31,75,AJ,right,475443016,5/7/15,14:31:15,9:31:15 PM,female,93,human,far,FILLER,,5,,,,,,,,,9,,The driver is opening across the shelf,45,across,,,1908,593163,,,,,,1,5,5,503,594571,,,,4,1,33,,,884,594059,,,,,,,MainProcedure2,MainExperimentSecond,nonsense,,,,The driver is opening across the shelf,,filler_nonsense,
marcus2_B,40,56272,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">41433386170408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 14:31,75,AJ,right,475443016,5/7/15,14:31:15,9:31:15 PM,female,94,inanimate,far,FILLER,,5,,,,,,,,,31,,The smoke is rumbling of the turnip,67,other,,,793,596875,,,,,,1,5,5,444,598059,,,,4,1,34,,,729,597611,,,,,,,MainProcedure2,MainExperimentSecond,nonsense,,,,The smoke is rumbling of the turnip,,filler_nonsense,
marcus2_B,40,56272,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">41433386170408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 14:31,75,AJ,right,475443016,5/7/15,14:31:15,9:31:15 PM,female,95,human,far,FILLER,,5,,,,,,,,,16,,The salesman is sinking down the pen,52,other,,,372,599947,,,,,,0,5,9,767,601835,,,,4,1,35,,,1105,601067,,,,,,,MainProcedure2,MainExperimentSecond,nonsense,,,,The salesman is sinking down the pen,,filler_nonsense,
marcus2_B,40,56272,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">41433386170408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T21:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 14:31,75,AJ,right,475443016,5/7/15,14:31:15,9:31:15 PM,female,96,inanimate,close,FILLER,,9,,,,,,,,,,5,The house is standing on the hill,23,other,,,567,603915,,,,,,1,9,9,473,605195,,,,3,1,36,,,793,604715,,,,,,,MainProcedure2,MainExperimentSecond,sensible,,,,The house is standing on the hill,,filler_sensible,
marcus2_B,42,54169,29,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T22:01:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">47320977392576</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T22:01:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 15:01,75.003,AJ,right,-359044720,5/7/15,15:01:59,,female,1,,,,1,,,1,2741,157070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,,,,PracticeProcedure,PracticeList,sense,The arrow is pointing to the exit,4309,154318,,,practice,
marcus2_B,42,54169,29,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T22:01:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">47320977392576</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T22:01:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 15:01,75.003,AJ,right,-359044720,5/7/15,15:01:59,,female,2,,,,5,,,1,344,165806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,2,,,,PracticeProcedure,PracticeList,nonsense,The girl is glimmering off the flowers,4125,165454,,,practice,
marcus2_B,42,54169,29,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T22:01:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">47320977392576</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T22:01:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 15:01,75.003,AJ,right,-359044720,5/7/15,15:01:59,,female,3,,,,5,,,0,378,172014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,3,,,,PracticeProcedure,PracticeList,nonsense,The mountain is swimming under the bridge,1874,171630,,,practice,
marcus2_B,42,54169,29,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T22:01:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">47320977392576</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T22:01:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 15:01,75.003,AJ,right,-359044720,5/7/15,15:01:59,,female,4,,,,1,,,1,405,177774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,4,,,,PracticeProcedure,PracticeList,sense,The cow is grazing in the field,1656,177358,,,practice,
marcus2_B,42,54169,29,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T22:01:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">47320977392576</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T22:01:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 15:01,75.003,AJ,right,-359044720,5/7/15,15:01:59,,female,5,,,,5,,,1,824,185966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,5,,,,PracticeProcedure,PracticeList,nonsense,The hawk is measuring under the highway,3058,185134,,,practice,
marcus2_B,42,54169,29,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T22:01:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">47320977392576</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T22:01:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 15:01,75.003,AJ,right,-359044720,5/7/15,15:01:59,,female,6,,,,1,,,1,565,191694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,,,,PracticeProcedure,PracticeList,sense,The phone is ringing during class,1789,191118,,,practice,
marcus2_B,42,54169,29,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T22:01:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">47320977392576</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T22:01:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 15:01,75.003,AJ,right,-359044720,5/7/15,15:01:59,,female,7,,,,1,,,1,543,197326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,7,,,,PracticeProcedure,PracticeList,sense,The water is boiling in the pot,1626,196782,,,practice,
marcus2_B,42,54169,29,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T22:01:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">47320977392576</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T22:01:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 15:01,75.003,AJ,right,-359044720,5/7/15,15:01:59,,female,8,,,,5,,,1,765,204014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,8,,,,PracticeProcedure,PracticeList,nonsense,The floor concrete in the building,2357,203246,,,practice,
marcus2_B,42,54169,29,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T22:01:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">47320977392576</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T22:01:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 15:01,75.003,AJ,right,-359044720,5/7/15,15:01:59,,female,9,,,,1,,,1,1119,210381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,9,,,,PracticeProcedure,PracticeList,sense,The cup is sitting on the desk,1852,209261,,,practice,
marcus2_B,42,54169,29,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T22:01:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">47320977392576</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T22:01:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 15:01,75.003,AJ,right,-359044720,5/7/15,15:01:59,,female,10,,,,1,,,1,572,215821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,10,,,,PracticeProcedure,PracticeList,sense,The trees are blowing in the wind,1436,215245,,,practice,
marcus2_B,42,54169,29,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T22:01:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">47320977392576</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T22:01:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 15:01,75.003,AJ,right,-359044720,5/7/15,15:01:59,,female,11,,,,5,,,1,759,221901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,11,,,,PracticeProcedure,PracticeList,nonsense,The table is stretching by the tape,1724,221133,,,practice,
marcus2_B,42,54169,29,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T22:01:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">47320977392576</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T22:01:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 15:01,75.003,AJ,right,-359044720,5/7/15,15:01:59,,female,12,,,,5,,,1,628,227597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,12,,,,PracticeProcedure,PracticeList,nonsense,The sidewalk is coloring to the grass,1495,226957,,,practice,
marcus2_B,42,54169,29,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-07T22:01:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192050000</Frequency><Timestamp dt:dt=""r8"">47320977392576</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-07T22:01:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/7/15 15:01,75.003,AJ,right,-359044720,5/7/15,15:01:59,,female,13,human,close,FILLER,,5,,,,,,,,,12,,The grandfather is hiding across the email,48,across,1297,260653,,,1,5,5,441,264077,,,,,,4,1,1,,,,2967,263629,,,,,,,,,MainProcedure,MainExperimentFirst,nonsense,,,,The grandfather is hiding across the email,,filler_nonsense,
